X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8358371.98001075,4876423.15665642,169,1816383W,Bus,18,Westbound,16383,Oxford Av & Hartel Av,40.072086,-75.084533,Fall 2023,27,0,13,0,13,0
-8358351.60854393,4876277.68676037,170,1816384W,Bus,18,Westbound,16384,Oxford Av & Hartel Av - MBFS,40.071086,-75.08435,Fall 2023,13,0,1,0,1,0
-8358435.65475948,4876975.81626248,171,18476W,Bus,18,Westbound,476,Oxford Av & Loney St - FS,40.075885,-75.085105,Fall 2023,87,3,52,5,46,6
-8358321.88623989,4875657.8634709,172,1816427W,Bus,18,Westbound,16427,Oxford Av & Rockwell Av,40.066825,-75.084083,Fall 2023,15,2,2,1,1,0
-8368967.9257419,4874213.11730917,173,1817502W,Bus,18,Westbound,17502,Phil Ellena St & Boyer St,40.056892,-75.179718,Fall 2023,14,35,2,16,0,13
-8369107.96566132,4874031.61169351,174,1817500W,Bus,18,Westbound,17500,Phil Ellena St & Chew Av - FS,40.055644,-75.180976,Fall 2023,19,83,16,45,9,34
-8368791.26171001,4874438.40414305,175,1817505W,Bus,18,Westbound,17505,Phil Ellena St & Sprague St,40.058441,-75.178131,Fall 2023,14,44,9,23,3,22
-8361440.50177446,4871443.33676451,176,1816737W,Bus,18,Westbound,16737,Rising Sun & Adams - MBFS,40.037845,-75.112098,Fall 2023,29,8,15,1,19,3
-8361183.13111175,4871667.97905262,177,1816736W,Bus,18,Westbound,16736,Rising Sun Av & Adams Av,40.03939,-75.109786,Fall 2023,152,96,109,53,76,37
-8361087.17371068,4871750.56727052,178,1816735W,Bus,18,Westbound,16735,Rising Sun Av & Adams Av - MBNS,40.039958,-75.108924,Fall 2023,52,49,47,38,23,15
-8360040.88181672,4872652.53937272,179,1816729W,Bus,18,Westbound,16729,Rising Sun Av & Benner St,40.046161,-75.099525,Fall 2023,27,17,13,5,7,4
-8360577.66440132,4872192.74582239,180,1816732W,Bus,18,Westbound,16732,Rising Sun Av & Cheltenham Av,40.042999,-75.104347,Fall 2023,115,47,50,23,34,16
-8361658.79929591,4871110.52657529,181,1816738W,Bus,18,Westbound,16738,Rising Sun Av & Chew Av,40.035556,-75.114059,Fall 2023,1,4,0,1,2,1
-8360203.0743148,4872512.79593988,182,1816730W,Bus,18,Westbound,16730,Rising Sun Av & Comly St,40.0452,-75.100982,Fall 2023,116,66,63,15,41,16
-8358290.49414348,4874900.48360881,183,1816430W,Bus,18,Westbound,16430,Rising Sun Av & Cottman Av,40.061618,-75.083801,Fall 2023,433,54,163,19,116,17
-8359874.45917798,4872803.48194299,184,1816728W,Bus,18,Westbound,16728,Rising Sun Av & Devereaux Av,40.047199,-75.09803,Fall 2023,74,45,33,20,29,7
-8360842.60478941,4871959.22190681,185,1816734W,Bus,18,Westbound,16734,Rising Sun Av & Godfrey Av,40.041393,-75.106727,Fall 2023,75,18,30,2,22,3
-8359447.21497232,4873380.37130661,186,1816711W,Bus,18,Westbound,16711,Rising Sun Av & Hellerman St,40.051166,-75.094192,Fall 2023,58,32,33,16,21,8
-8359069.28530107,4873875.26937677,187,18378W,Bus,18,Westbound,378,Rising Sun Av & Knorr St,40.054569,-75.090797,Fall 2023,46,13,18,4,17,5
-8359609.4074704,4873161.79798038,188,1816726W,Bus,18,Westbound,16726,Rising Sun Av & Levick St,40.049663,-75.095649,Fall 2023,106,38,79,14,49,13
-8358934.25475874,4874052.26360719,189,1816434W,Bus,18,Westbound,16434,Rising Sun Av & Longshore Av,40.055786,-75.089584,Fall 2023,102,25,43,19,30,8
-8359326.65596379,4873540.19610411,190,1816436W,Bus,18,Westbound,16436,Rising Sun Av & Magee Av,40.052265,-75.093109,Fall 2023,55,22,27,4,18,2
-8361758.20760119,4870960.3367317,191,18379W,Bus,18,Westbound,379,Rising Sun Av & Olney Av,40.034523,-75.114952,Fall 2023,90,126,43,69,38,37
-8358663.30311815,4874413.96994575,192,1816432W,Bus,18,Westbound,16432,Rising Sun Av & Princeton Av,40.058273,-75.08715,Fall 2023,16,1,2,0,4,2
-8359742.76822037,4872983.22002456,193,1816727W,Bus,18,Westbound,16727,Rising Sun Av & Robbins St,40.048435,-75.096847,Fall 2023,51,24,23,3,13,8
-8358528.27257582,4874590.97379696,194,1816431W,Bus,18,Westbound,16431,Rising Sun Av & Saint Vincent St,40.05949,-75.085937,Fall 2023,85,9,31,3,17,2
-8360744.97759599,4872044.57527797,195,1816733W,Bus,18,Westbound,16733,Rising Sun Av & Sanger St,40.04198,-75.10585,Fall 2023,45,16,19,12,16,4
-8358800.89400877,4874229.69731475,196,1816433W,Bus,18,Westbound,16433,Rising Sun Av & Tyson Av,40.057006,-75.088386,Fall 2023,37,8,26,3,15,1
-8359205.98563577,4873700.45977177,197,1816435W,Bus,18,Westbound,16435,Rising Sun Av & Unruh Av,40.053367,-75.092025,Fall 2023,73,30,39,10,31,5
-8360391.64953221,4872348.04372572,198,1816731W,Bus,18,Westbound,16731,Rising Sun Av & Van Kirk St,40.044067,-75.102676,Fall 2023,134,60,83,25,54,11
-8368416.6716235,4878097.52346418,199,1817595W,Bus,18,Westbound,17595,Roumfort Rd & Cheltenham Av,40.083595,-75.174766,Fall 2023,0,12,1,6,2,4
-8368556.8228624,4877912.1638641,200,1817593W,Bus,18,Westbound,17593,Roumfort Rd & Pickering Av,40.082321,-75.176025,Fall 2023,7,36,8,14,2,8
-8366227.12855908,4873782.62862805,201,1831519W,Bus,18,Westbound,31519,Stenton Av & 21st St,40.053932,-75.155097,Fall 2023,1,4,0,0,0,0
-8367805.19366057,4874923.90086293,202,1815577W,Bus,18,Westbound,15577,Stenton Av & Cardeza St,40.061779,-75.169273,Fall 2023,0,4,0,0,0,0
-8365624.22219695,4873411.92886498,203,1827748W,Bus,18,Westbound,27748,Stenton Av & Chelten Av,40.051383,-75.149681,Fall 2023,5,7,0,0,0,0
-8368324.05380716,4875293.92991321,204,1818466W,Bus,18,Westbound,18466,Stenton Av & Dorset St - FS,40.064323,-75.173934,Fall 2023,4,5,3,3,1,2
-8368225.5360578,4875222.36661352,205,1817532W,Bus,18,Westbound,17532,Stenton Av & Phil Ellena St,40.063831,-75.173049,Fall 2023,6,11,3,5,3,6
-8367400.10203357,4874623.11698832,206,1819062W,Bus,18,Westbound,19062,Stenton Av & Washington Ln - FS,40.059711,-75.165634,Fall 2023,1,11,0,0,0,0
-8367898.59071334,4876433.63057137,207,1817569W,Bus,18,Westbound,17569,Thouron Av & Gorgas Ln,40.072158,-75.170112,Fall 2023,9,46,1,8,3,8
-8368223.08702901,4876676.71579118,208,1817574W,Bus,18,Westbound,17574,Thouron Av & Mt Pleasant Av,40.073829,-75.173027,Fall 2023,8,98,5,26,2,10
-8367507.97062015,4876143.41994173,209,1817563W,Bus,18,Westbound,17563,Thouron Av & Phil Ellena St,40.070163,-75.166603,Fall 2023,13,67,7,24,2,24
-8368067.57370037,4876562.95523909,210,1817572W,Bus,18,Westbound,17572,Thouron Av & Sedgwick St,40.073047,-75.17163,Fall 2023,7,26,2,7,0,2
-8367354.23840337,4876027.48353509,211,1817559W,Bus,18,Westbound,17559,Thouron Av & Sharpnack St,40.069366,-75.165222,Fall 2023,8,39,12,23,7,13
-8367763.56017101,4876332.67412999,212,1817566W,Bus,18,Westbound,17566,Thouron Av & Vernon Rd,40.071464,-75.168899,Fall 2023,10,41,5,19,5,24
-8367295.57303172,4875845.50829752,213,1817556W,Bus,18,Westbound,17556,Upsal St & Gilbert St,40.068115,-75.164695,Fall 2023,15,63,14,33,6,30
-8367678.62339954,4875408.25772042,214,1817549W,Bus,18,Westbound,17549,Upsal St & Lowber Av,40.065109,-75.168136,Fall 2023,15,27,9,8,5,9
-8367873.09854995,4875164.03999746,215,18383W,Bus,18,Westbound,383,Upsal St & Mansfield St,40.06343,-75.169883,Fall 2023,30,24,7,8,9,5
-8367782.26184546,4875277.20267289,216,1817540W,Bus,18,Westbound,17540,Upsal St & Rodney St,40.064208,-75.169067,Fall 2023,7,4,1,6,2,4
-8367957.25608499,4875058.15115789,217,1817537W,Bus,18,Westbound,17537,Upsal St & Stenton Av - FS,40.062702,-75.170639,Fall 2023,32,18,14,12,7,9
-8367445.96566378,4875700.62872339,218,1817553W,Bus,18,Westbound,17553,Upsal St & Woolston Av,40.067119,-75.166046,Fall 2023,9,34,6,13,2,7
-8368698.64389368,4874973.20818139,219,1817520W,Bus,18,Westbound,17520,Vernon Rd & Anderson St,40.062118,-75.177299,Fall 2023,4,13,2,2,2,4
-8368718.12480456,4874818.45093148,220,1817519W,Bus,18,Westbound,17519,Vernon Rd & Ardleigh St - FS,40.061054,-75.177474,Fall 2023,7,8,3,10,2,3
-8368767.43933898,4874652.49682909,221,1817518W,Bus,18,Westbound,17518,Vernon Rd & Blakemore St - FS,40.059913,-75.177917,Fall 2023,14,21,13,8,4,12
-8368582.3150258,4875208.98491565,222,1817523W,Bus,18,Westbound,17523,Vernon Rd & Crittenden St,40.063739,-75.176254,Fall 2023,1,12,3,11,5,4
-8368482.90672052,4875409.85773726,223,1817525W,Bus,18,Westbound,17525,Vernon Rd & Stenton Av,40.06512,-75.175361,Fall 2023,28,68,12,37,8,24
-8349936.74559589,4874393.46271951,224,1923844N,Bus,19,Northbound,23844,Academy Rd & Holme Av - FS,40.058132,-75.008758,Fall 2023,2,4,0,1,0,0
-8349974.14894479,4874632.57088797,225,1923845N,Bus,19,Northbound,23845,Academy Rd & Outlook Av,40.059776,-75.009094,Fall 2023,0,1,0,0,0,0
-8358722.74772624,4871984.08627128,226,1922848N,Bus,19,Northbound,22848,Algon Av & Devereaux Av - FS,40.041564,-75.087684,Fall 2023,4,4,1,2,0,0
-8355399.41564809,4876304.88946857,227,1923823N,Bus,19,Northbound,23823,Algon Av & Fox Chase Rd,40.071273,-75.05783,Fall 2023,3,5,0,0,0,0
-8356405.85516436,4874958.22687579,228,1923816N,Bus,19,Northbound,23816,Algon Av & Hartel Av,40.062015,-75.066871,Fall 2023,1,3,2,1,0,0
-8358287.9337952,4872451.14077479,229,1915740N,Bus,19,Northbound,15740,Algon Av & Hellerman St,40.044776,-75.083778,Fall 2023,9,2,1,3,0,0
-8355609.25288824,4876037.95703177,230,1923821N,Bus,19,Northbound,23821,Algon Av & Hoffnagle St,40.069438,-75.059715,Fall 2023,2,2,0,0,0,0
-8355227.87231278,4876520.18626452,231,1923824N,Bus,19,Northbound,23824,Algon Av & Krewstown Rd,40.072753,-75.056289,Fall 2023,1,3,0,0,0,0
-8356285.29615583,4875125.7860691,232,1923817N,Bus,19,Northbound,23817,Algon Av & Langdon St,40.063167,-75.065788,Fall 2023,3,0,0,0,0,0
-8358435.65475948,4872279.84612589,233,1922850N,Bus,19,Northbound,22850,Algon Av & Levick St,40.043598,-75.085105,Fall 2023,13,19,5,6,0,0
-8356142.58456863,4875321.12992079,234,1923818N,Bus,19,Northbound,23818,Algon Av & Loney St,40.06451,-75.064506,Fall 2023,0,0,0,1,0,0
-8355981.17130698,4875548.62381687,235,19391N,Bus,19,Northbound,391,Algon Av & Rhawn St,40.066074,-75.063056,Fall 2023,2,4,1,0,0,0
-8358597.06802113,4872106.66413743,236,1922849N,Bus,19,Northbound,22849,Algon Av & Robbins Av,40.042407,-75.086555,Fall 2023,1,2,0,3,0,0
-8355764.65489739,4875840.41711191,237,1923820N,Bus,19,Northbound,23820,Algon Av & Solly Av,40.06808,-75.061111,Fall 2023,1,0,1,2,0,0
-8355884.43466948,4875680.70067461,238,1923819N,Bus,19,Northbound,23819,Algon Av & Stanwood St,40.066982,-75.062187,Fall 2023,6,4,0,2,0,0
-8355477.56193063,4876205.09808102,239,1923822N,Bus,19,Northbound,23822,Algon Av & Strahle St,40.070587,-75.058532,Fall 2023,2,1,0,0,0,0
-8350460.72643905,4876387.07992304,240,1923399N,Bus,19,Northbound,23399,Ashton Rd & Grant Av - FS,40.071838,-75.013465,Fall 2023,3,8,0,5,0,0
-8350628.93018964,4876157.82117103,241,1923400N,Bus,19,Northbound,23400,Ashton Rd & Grant Av - MBFS,40.070262,-75.014976,Fall 2023,3,9,2,2,0,0
-8350827.6354807,4875900.92965863,242,1923401N,Bus,19,Northbound,23401,Ashton Rd & Norcross Ln,40.068496,-75.016761,Fall 2023,5,11,0,2,0,0
-8351252.31933808,4875336.69359508,243,1923404N,Bus,19,Northbound,23404,Ashton Rd & Ryerson Rd,40.064617,-75.020576,Fall 2023,2,4,0,1,0,0
-8351048.49335044,4875609.13458164,244,1923402N,Bus,19,Northbound,23402,Ashton Rd & Woodbridge Rd,40.06649,-75.018745,Fall 2023,6,7,0,2,0,0
-8357945.62636101,4870238.78839775,245,1922839N,Bus,19,Northbound,22839,Cheltenham Av & Horrocks St,40.02956,-75.080703,Fall 2023,0,4,0,4,0,0
-8358145.222208,4870387.3681062,246,1922840N,Bus,19,Northbound,22840,Cheltenham Av & Large St,40.030582,-75.082496,Fall 2023,0,6,0,0,0,0
-8357748.5908623,4870091.22856186,247,1922838N,Bus,19,Northbound,22838,Cheltenham Av & Oakland St,40.028545,-75.078933,Fall 2023,0,6,2,0,0,0
-8357492.11075552,4869924.33594524,248,1931105N,Bus,19,Northbound,31105,Cheltenham Av & Penn St,40.027397,-75.076629,Fall 2023,2,0,5,0,0,0
-8358299.84498071,4870502.2208741,249,1922841N,Bus,19,Northbound,22841,Cheltenham Av & Roosevelt Blvd,40.031372,-75.083885,Fall 2023,8,2,3,2,0,0
-8357621.24136483,4869997.46015193,250,1922837N,Bus,19,Northbound,22837,Cheltenham Av & Saul St,40.0279,-75.077789,Fall 2023,1,0,0,0,0,0
-8356948.53768197,4875291.74809765,251,1930040N,Bus,19,Northbound,30040,Dungan Rd & Lorna Dr,40.064308,-75.071746,Fall 2023,0,1,0,0,0,0
-8356721.77987923,4875586.8793776,252,1930041N,Bus,19,Northbound,30041,Dungan Rd & Lorna Dr - MBFS,40.066337,-75.069709,Fall 2023,1,1,0,1,0,0
-8356460.17907586,4875924.78566803,253,1930042N,Bus,19,Northbound,30042,Dungan Rd & Rhawn St,40.06866,-75.067359,Fall 2023,2,6,1,3,0,0
-8348852.15979709,4875310.51172713,254,191235N,Bus,19,Northbound,1235,Fordham Rd & Grant Av,40.064437,-74.999015,Fall 2023,0,3,0,0,0,0
-8357619.57157247,4869429.05357412,255,1921967N,Bus,19,Northbound,21967,Frankford Transportation Center - Rt 19,40.02399,-75.077774,Fall 2023,173,0,58,0,0,0
-8351840.08624947,4877447.61614985,256,1923836N,Bus,19,Northbound,23836,Grant Av & Blue Grass Rd - 1,40.079128,-75.025856,Fall 2023,13,13,8,7,0,0
-8351657.41096508,4877313.33347505,257,19394N,Bus,19,Northbound,394,Grant Av & Blue Grass Rd - 2,40.078205,-75.024215,Fall 2023,1,4,0,0,0,0
-8350857.35778475,4876737.2334458,258,1923837N,Bus,19,Northbound,23837,Grant Av & Blue Grass Rd - 3 MBFS,40.074245,-75.017028,Fall 2023,3,14,1,0,0,0
-8353155.54867217,4878381.09835593,259,1923829N,Bus,19,Northbound,23829,Grant Av & Bustleton Av,40.085544,-75.037673,Fall 2023,15,8,1,1,0,0
-8352551.75175411,4877964.25043429,260,1923832N,Bus,19,Northbound,23832,Grant Av & Clark St,40.082679,-75.032249,Fall 2023,3,3,1,1,0,0
-8352917.77023984,4878211.88362892,261,1923830N,Bus,19,Northbound,23830,Grant Av & Dungan Rd,40.084381,-75.035537,Fall 2023,2,3,1,0,0,0
-8347303.92831913,4874024.48533892,262,1922688N,Bus,19,Northbound,22688,Grant Av & Eden Hall Ln,40.055595,-74.985107,Fall 2023,3,2,0,0,0,0
-8352364.84632907,4877834.90747248,263,1923833N,Bus,19,Northbound,23833,Grant Av & Evans St,40.08179,-75.03057,Fall 2023,2,3,0,0,0,0
-8347877.22369672,4874689.73081183,264,1919084N,Bus,19,Northbound,19084,Grant Av & Frankford Av - FS,40.060169,-74.990257,Fall 2023,0,23,0,3,0,0
-8352735.20627494,4878087.48427612,265,1923831N,Bus,19,Northbound,23831,Grant Av & Hoff St,40.083526,-75.033897,Fall 2023,2,4,0,0,0,0
-8347172.23736153,4873839.78365014,266,191102N,Bus,19,Northbound,1102,Grant Av & James St - Torresdale Station,40.054325,-74.983924,Fall 2023,0,18,0,6,0,0
-8348362.13139861,4874949.9362601,267,1923852N,Bus,19,Northbound,23852,Grant Av & Leon St,40.061958,-74.994613,Fall 2023,0,0,0,0,0,0
-8352208.66508349,4877717.35087999,268,1923834N,Bus,19,Northbound,23834,Grant Av & Roosevelt Blvd,40.080982,-75.029167,Fall 2023,13,6,2,4,0,0
-8352099.01538505,4877635.73134364,269,1923835N,Bus,19,Northbound,23835,Grant Av & Roosevelt Blvd - FS,40.080421,-75.028182,Fall 2023,3,20,2,9,0,0
-8347640.22450082,4874415.56980206,270,1922687N,Bus,19,Northbound,22687,Grant Av & Torresdale Av,40.058284,-74.988128,Fall 2023,1,5,0,0,0,0
-8353464.7942176,4878571.99582595,271,1931106N,Bus,19,Northbound,31106,Grant Av & Welsh Rd - FS,40.086856,-75.040451,Fall 2023,2,9,3,1,0,0
-8354105.10392864,4878490.51474845,272,1927959N,Bus,19,Northbound,27959,Gregg St & Krewstown Rd,40.086296,-75.046203,Fall 2023,0,0,0,1,0,0
-8350236.52898459,4874167.59515577,273,1925905N,Bus,19,Northbound,25905,Holme Av & Willits Rd - MBFS,40.056579,-75.011451,Fall 2023,1,1,1,3,0,0
-8354490.71464475,4877929.33203295,274,1923826N,Bus,19,Northbound,23826,Krewstown Rd & Bloomfield Av,40.082439,-75.049667,Fall 2023,9,16,3,4,0,0
-8353877.45556997,4878768.57168466,275,1923828N,Bus,19,Northbound,23828,Krewstown Rd & Grant Av,40.088207,-75.044158,Fall 2023,6,11,3,6,0,0
-8354092.41350669,4878478.72914809,276,19392N,Bus,19,Northbound,392,Krewstown Rd & Gregg St,40.086215,-75.046089,Fall 2023,3,10,0,3,0,0
-8354785.37733688,4877542.47348088,277,1923825N,Bus,19,Northbound,23825,Krewstown Rd & Rising Sun Av,40.07978,-75.052314,Fall 2023,0,3,0,0,0,0
-8354242.69481926,4878268.48221414,278,1923827N,Bus,19,Northbound,23827,Krewstown Rd & Surrey Rd - FS,40.08477,-75.047439,Fall 2023,3,4,1,2,0,0
-8358148.67311221,4872651.95771023,279,1922851N,Bus,19,Northbound,22851,Magee Av & Algon Av - FS,40.046157,-75.082527,Fall 2023,6,7,2,2,0,0
-8358309.97505437,4872769.01797447,280,1922852N,Bus,19,Northbound,22852,Magee Av & Pennway St,40.046962,-75.083976,Fall 2023,1,1,0,0,0,0
-8358487.52964219,4872899.458183,281,1922853N,Bus,19,Northbound,22853,Magee Av & Whitaker Av,40.047859,-75.085571,Fall 2023,4,4,6,3,0,0
-8356591.87003347,4874812.92393154,282,1923815N,Bus,19,Northbound,23815,Napfle Av & Algon Av - MBNS,40.061016,-75.068542,Fall 2023,2,1,0,0,0,0
-8357088.68892088,4875060.91472586,283,1930039N,Bus,19,Northbound,30039,Napfle Av & Dungan Rd,40.062721,-75.073005,Fall 2023,1,4,0,1,0,0
-8356736.25141303,4874923.31906712,284,1923814N,Bus,19,Northbound,23814,Napfle Av & Pennway St - FS,40.061775,-75.069839,Fall 2023,0,0,0,1,0,0
-8349507.05236142,4875064.26009865,285,1923848N,Bus,19,Northbound,23848,Outlook Av & Aubrey Av,40.062744,-75.004898,Fall 2023,0,1,0,0,0,0
-8349684.49562975,4874882.7388941,286,1923847N,Bus,19,Northbound,23847,Outlook Av & Convent Av,40.061496,-75.006492,Fall 2023,2,0,0,0,0,0
-8349332.0581219,4875240.11193639,287,1923849N,Bus,19,Northbound,23849,Outlook Av & Holyoke Rd - FS,40.063953,-75.003326,Fall 2023,1,3,0,1,0,0
-8349862.05021756,4874698.02120984,288,1923846N,Bus,19,Northbound,23846,Outlook Av & Lansford St,40.060226,-75.008087,Fall 2023,0,0,0,2,0,0
-8349183.44660169,4875413.20322785,289,1923850N,Bus,19,Northbound,23850,Outlook Av & Primrose Rd,40.065143,-75.001991,Fall 2023,0,1,1,1,0,0
-8358811.13540193,4871639.18965951,290,1922846N,Bus,19,Northbound,22846,Oxford Av & Benner St - FS,40.039192,-75.088478,Fall 2023,1,5,1,1,0,0
-8358653.17304449,4871002.93633037,291,1922843N,Bus,19,Northbound,22843,Oxford Av & Frontenac St,40.034816,-75.087059,Fall 2023,8,17,0,3,0,0
-8358823.82582388,4871457.73116627,292,1922845N,Bus,19,Northbound,22845,Oxford Av & Langdon St,40.037944,-75.088592,Fall 2023,12,10,1,4,0,0
-8358451.79608565,4870816.69165249,293,1922844N,Bus,19,Northbound,22844,Oxford Av & Loretto Av,40.033535,-75.08525,Fall 2023,6,9,2,4,0,0
-8358400.03252243,4870697.90979344,294,1922842N,Bus,19,Northbound,22842,Oxford Av & Roosevelt Blvd - FS,40.032718,-75.084785,Fall 2023,6,8,3,2,0,0
-8358757.59072685,4871261.44566998,295,19389N,Bus,19,Northbound,389,Oxford Av & Summerdale Av - FS,40.036594,-75.087997,Fall 2023,5,6,5,3,0,0
-8348930.30607962,4875229.05746923,296,1923851N,Bus,19,Northbound,23851,Primrose Rd & Fordham Rd,40.063877,-74.999717,Fall 2023,0,0,0,0,0,0
-8356151.04484993,4875685.64631801,297,1923480N,Bus,19,Northbound,23480,Rhawn St & Dorcas St - MBNS,40.067016,-75.064582,Fall 2023,0,2,0,0,0,0
-8356280.17545925,4875784.99608926,298,1923479N,Bus,19,Northbound,23479,Rhawn St & Meadowbrook Dr - FS,40.067699,-75.065742,Fall 2023,0,1,1,0,0,0
-8357321.45797613,4874523.1970926,299,1923810N,Bus,19,Northbound,23810,Whitaker Av & Bleigh Av,40.059024,-75.075096,Fall 2023,4,0,0,0,0,0
-8357476.85998528,4874302.99872444,300,1930288N,Bus,19,Northbound,30288,Whitaker Av & Cottman Av - FS,40.05751,-75.076492,Fall 2023,38,19,8,9,0,0
-8357060.6364092,4874886.66600036,301,1923812N,Bus,19,Northbound,23812,Whitaker Av & Faunce St,40.061523,-75.072753,Fall 2023,0,4,0,0,0,0
-8358239.5098167,4873251.6698624,302,1922855N,Bus,19,Northbound,22855,Whitaker Av & Knorr St,40.050281,-75.083343,Fall 2023,5,7,2,0,0,0
-8358104.47927437,4873431.99777926,303,1922856N,Bus,19,Northbound,22856,Whitaker Av & Longshore Av,40.051521,-75.08213,Fall 2023,5,5,0,1,0,0
-8356995.29186811,4874983.82601363,304,1923813N,Bus,19,Northbound,23813,Whitaker Av & Napfle Av,40.062191,-75.072166,Fall 2023,0,7,1,0,0,0
-8357843.76902693,4873799.2079135,305,1922858N,Bus,19,Northbound,22858,Whitaker Av & Princeton Av,40.054046,-75.079788,Fall 2023,5,3,1,1,0,0
-8357689.14625422,4874012.85048529,306,1922859N,Bus,19,Northbound,22859,Whitaker Av & Saint Vincent St - FS,40.055515,-75.078399,Fall 2023,2,3,0,1,0,0
-8357191.43681088,4874704.71171153,307,1923811N,Bus,19,Northbound,23811,Whitaker Av & Shelmire Av,40.060272,-75.073928,Fall 2023,2,1,1,1,0,0
-8357959.20733888,4873638.94264917,308,1922857N,Bus,19,Northbound,22857,Whitaker Av & Tyson Av - FS,40.052944,-75.080825,Fall 2023,3,1,1,2,0,0
-8358369.41966246,4873071.92691319,309,1922854N,Bus,19,Northbound,22854,Whitaker Av & Unruh Av,40.049045,-75.08451,Fall 2023,1,2,0,2,0,0
-8351398.37051,4875067.02366832,310,1923839N,Bus,19,Northbound,23839,Willits Rd & Ashton Rd - MBFS,40.062763,-75.021888,Fall 2023,4,9,0,2,0,0
-8351019.66160232,4874655.26028394,311,1923840N,Bus,19,Northbound,23840,Willits Rd & Convent Av,40.059932,-75.018486,Fall 2023,2,9,0,2,0,0
-8350459.94720261,4874188.10191465,312,1923842N,Bus,19,Northbound,23842,Willits Rd & Holme Av,40.05672,-75.013458,Fall 2023,0,14,0,1,0,0
-8349945.20587718,4874359.57498476,313,1923886S,Bus,19,Southbound,23886,Academy Rd & Holme Av,40.057899,-75.008834,Fall 2023,1,1,0,0,0,0
-8356314.12790394,4875107.45914434,314,1930046S,Bus,19,Southbound,30046,Algon Av & Borbeck Av - FS,40.063041,-75.066047,Fall 2023,3,0,1,0,0,0
-8355508.1747906,4876188.36930247,315,1923868S,Bus,19,Southbound,23868,Algon Av & Dorcas St,40.070472,-75.058807,Fall 2023,0,1,0,0,0,0
-8355401.19675994,4876324.38236424,316,1923867S,Bus,19,Southbound,23867,Algon Av & Fox Chase Rd,40.071407,-75.057846,Fall 2023,8,3,0,0,0,0
-8356174.86722096,4875301.63899868,317,1923872S,Bus,19,Southbound,23872,Algon Av & Griffith St,40.064376,-75.064796,Fall 2023,0,0,0,1,0,0
-8356406.74572028,4874978.15347171,318,1923874S,Bus,19,Southbound,23874,Algon Av & Hartel Av,40.062152,-75.066879,Fall 2023,3,0,3,0,0,0
-8355635.52428806,4876030.82923421,319,1923869S,Bus,19,Southbound,23869,Algon Av & Hoffnagle St - FS,40.069389,-75.059951,Fall 2023,2,0,0,1,0,0
-8355218.52147555,4876557.427266,320,1923866S,Bus,19,Southbound,23866,Algon Av & Krewstown Rd - FS,40.073009,-75.056205,Fall 2023,3,4,0,0,0,0
