X,Y,FID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WK_Ons,WK_Offs,Sat_Ons,Sat_Offs,Sun_Ons,Sun_Offs
-8361658.79929591,4871110.52657529,179,Bus,18,Westbound,16738,Rising Sun Av & Chew Av,40.035556,-75.114059,Fall 2025,7,2,3,5,1,1
-8362039.28931544,4871006.28033392,180,Bus,18,Westbound,16739,Olney Av & B St,40.034839,-75.117477,Fall 2025,101,29,32,15,29,9
-8362910.69828937,4871149.3465854,181,Bus,18,Westbound,16959,Olney Av & 2nd St,40.035823,-75.125305,Fall 2025,37,17,29,10,13,12
-8363476.31262209,4871245.88839314,182,Bus,18,Westbound,16962,Olney Av & 5th St,40.036487,-75.130386,Fall 2025,262,190,202,150,128,95
-8363699.61952062,4871281.94641786,183,Bus,18,Westbound,16963,Olney Av & 6th St,40.036735,-75.132392,Fall 2025,30,17,17,14,13,14
-8363883.96459738,4871312.4795252,184,Bus,18,Westbound,16964,Olney Av & 7th St,40.036945,-75.134048,Fall 2025,37,12,26,7,18,3
-8364295.06747688,4871402.91623291,185,Bus,18,Westbound,16966,Olney Av & 10th St,40.037567,-75.137741,Fall 2025,16,29,12,19,9,18
-8367066.25488068,4872363.60273213,186,Bus,18,Westbound,16979,Chew Av & Locust Av,40.044174,-75.162635,Fall 2025,12,61,8,43,5,32
-8367431.49412997,4872659.22849383,187,Bus,18,Westbound,16980,Chew Av & Price St,40.046207,-75.165916,Fall 2025,19,21,12,29,7,13
-8367522.33083446,4872733.53620801,188,Bus,18,Westbound,16981,Chew Av & Rittenhouse St,40.046718,-75.166732,Fall 2025,11,28,6,12,4,15
-8367614.05809488,4872807.8444792,189,Bus,18,Westbound,16982,Chew Av & Haines St,40.047229,-75.167556,Fall 2025,12,43,5,23,7,26
-8367746.52828892,4872912.69134353,190,Bus,18,Westbound,16983,Chew Av & High St,40.04795,-75.168746,Fall 2025,2,14,5,10,3,5
-8367941.11475883,4873073.6719747,191,Bus,18,Westbound,16984,Chew Av & Walnut Ln,40.049057,-75.170494,Fall 2025,4,41,3,24,4,19
-8368064.23411564,4873167.32405965,192,Bus,18,Westbound,17453,Chew Av & Tulpehocken St,40.049701,-75.1716,Fall 2025,3,35,2,28,1,17
-8368236.66800688,4873303.87736544,193,Bus,18,Westbound,17482,Chew Av & Washington Ln,40.05064,-75.173149,Fall 2025,64,197,32,91,23,73
-8368393.73980839,4873433.01576874,194,Bus,18,Westbound,17483,Chew Av & Duval St,40.051528,-75.17456,Fall 2025,3,43,8,14,2,12
-8368516.85916521,4873531.76124602,195,Bus,18,Westbound,17485,Chew Av & Johnson St,40.052207,-75.175666,Fall 2025,13,17,11,17,3,14
-8368670.591382,4873652.75851816,196,Bus,18,Westbound,17489,Chew Av & Cliveden St,40.053039,-75.177047,Fall 2025,11,45,5,26,5,12
-8368757.19794583,4873726.05566103,197,Bus,18,Westbound,17491,Chew Av & Upsal St,40.053543,-75.177825,Fall 2025,15,73,13,26,8,25
-8368934.75253365,4873866.3979332,198,Bus,18,Westbound,17495,Chew Av & Montana St,40.054508,-75.17942,Fall 2025,17,57,7,32,4,23
-8369013.78937211,4873930.09798288,199,Bus,18,Westbound,17499,Chew Av & Hortter St,40.054946,-75.18013,Fall 2025,12,28,6,11,5,11
-8369107.96566132,4874031.61169351,200,Bus,18,Westbound,17500,Phil Ellena St & Chew Av - FS,40.055644,-75.180976,Fall 2025,19,79,13,49,10,35
-8368967.9257419,4874213.11730917,201,Bus,18,Westbound,17502,Phil Ellena St & Boyer St,40.056892,-75.179718,Fall 2025,10,11,2,4,3,9
-8368791.26171001,4874438.40414305,202,Bus,18,Westbound,17505,Phil Ellena St & Sprague St,40.058441,-75.178131,Fall 2025,11,45,3,27,5,16
-8368767.43933898,4874652.49682909,203,Bus,18,Westbound,17518,Vernon Rd & Blakemore St - FS,40.059913,-75.177917,Fall 2025,16,35,11,13,11,14
-8368718.12480456,4874818.45093148,204,Bus,18,Westbound,17519,Vernon Rd & Ardleigh St - FS,40.061054,-75.177474,Fall 2025,1,7,2,6,2,6
-8368698.64389368,4874973.20818139,205,Bus,18,Westbound,17520,Vernon Rd & Anderson St,40.062118,-75.177299,Fall 2025,7,8,2,7,1,8
-8368582.3150258,4875208.98491565,206,Bus,18,Westbound,17523,Vernon Rd & Crittenden St,40.063739,-75.176254,Fall 2025,5,15,5,8,0,5
-8368482.90672052,4875409.85773726,207,Bus,18,Westbound,17525,Vernon Rd & Stenton Av,40.06512,-75.175361,Fall 2025,19,63,11,42,7,22
-8368225.5360578,4875222.36661352,208,Bus,18,Westbound,17532,Stenton Av & Phil Ellena St,40.063831,-75.173049,Fall 2025,4,19,2,9,2,10
-8367957.25608499,4875058.15115789,209,Bus,18,Westbound,17537,Upsal St & Stenton Av - FS,40.062702,-75.170639,Fall 2025,43,33,18,22,11,17
-8367782.26184546,4875277.20267289,210,Bus,18,Westbound,17540,Upsal St & Rodney St,40.064208,-75.169067,Fall 2025,9,8,10,4,2,4
-8367678.62339954,4875408.25772042,211,Bus,18,Westbound,17549,Upsal St & Lowber Av,40.065109,-75.168136,Fall 2025,7,18,7,13,5,10
-8367445.96566378,4875700.62872339,212,Bus,18,Westbound,17553,Upsal St & Woolston Av,40.067119,-75.166046,Fall 2025,14,55,7,24,6,21
-8367295.57303172,4875845.50829752,213,Bus,18,Westbound,17556,Upsal St & Gilbert St,40.068115,-75.164695,Fall 2025,10,52,7,35,5,21
-8367354.23840337,4876027.48353509,214,Bus,18,Westbound,17559,Thouron Av & Sharpnack St,40.069366,-75.165222,Fall 2025,17,31,10,21,7,19
-8367507.97062015,4876143.41994173,215,Bus,18,Westbound,17563,Thouron Av & Phil Ellena St,40.070163,-75.166603,Fall 2025,15,53,6,15,4,18
-8367763.56017101,4876332.67412999,216,Bus,18,Westbound,17566,Thouron Av & Vernon Rd,40.071464,-75.168899,Fall 2025,15,45,13,27,11,21
-8367898.59071334,4876433.63057137,217,Bus,18,Westbound,17569,Thouron Av & Gorgas Ln,40.072158,-75.170112,Fall 2025,5,45,3,16,3,8
-8368067.57370037,4876562.95523909,218,Bus,18,Westbound,17572,Thouron Av & Sedgwick St,40.073047,-75.17163,Fall 2025,13,77,4,14,1,3
-8368223.08702901,4876676.71579118,219,Bus,18,Westbound,17574,Thouron Av & Mt Pleasant Av,40.073829,-75.173027,Fall 2025,9,75,9,14,3,15
-8368091.3960714,4876858.26986403,220,Bus,18,Westbound,17578,Mt Pleasant Av & Williams Av,40.075077,-75.171844,Fall 2025,13,27,7,13,6,14
-8367933.43371396,4877117.95034221,221,Bus,18,Westbound,17582,Michener Av & Mt Pleasant Av - FS,40.076862,-75.170425,Fall 2025,8,19,3,8,1,16
-8368161.86130907,4877294.4205685,222,Bus,18,Westbound,17584,Michener Av & Mt Airy Av,40.078075,-75.172477,Fall 2025,10,19,3,11,1,4
-8368498.15749076,4877546.98359133,223,Bus,18,Westbound,17586,Michener Av & Gowen Av,40.079811,-75.175498,Fall 2025,9,37,3,23,2,10
-8368708.88528683,4877698.43720208,224,Bus,18,Westbound,17587,Michener Av & Roumfort Rd,40.080852,-75.177391,Fall 2025,7,43,6,26,2,19
-8368556.8228624,4877912.1638641,225,Bus,18,Westbound,17593,Roumfort Rd & Pickering Av,40.082321,-75.176025,Fall 2025,1,28,4,15,2,12
-8368416.6716235,4878097.52346418,226,Bus,18,Westbound,17595,Roumfort Rd & Cheltenham Av,40.083595,-75.174766,Fall 2025,1,10,0,2,1,2
-8368293.55226668,4878004.84323057,227,Bus,18,Westbound,17597,Cheltenham Av & Elaine St,40.082958,-75.17366,Fall 2025,0,1,0,0,0,0
-8368223.08702901,4877950.42855238,228,Bus,18,Westbound,17598,Cheltenham Av & Gowan Av,40.082584,-75.173027,Fall 2025,2,6,0,4,1,3
-8357103.16045468,4873987.25385538,229,Bus,18,Westbound,17690,Cottman Av & Algon St,40.055339,-75.073135,Fall 2025,17,0,0,0,0,0
-8368324.05380716,4875293.92991321,230,Bus,18,Westbound,18466,Stenton Av & Dorset St - FS,40.064323,-75.173934,Fall 2025,1,2,0,1,0,0
-8367400.10203357,4874623.11698832,231,Bus,18,Westbound,19062,Stenton Av & Washington Ln - FS,40.059711,-75.165634,Fall 2025,2,14,0,0,0,0
-8367786.49198611,4877819.48536475,232,Bus,18,Westbound,20850,Cedarbrook Plaza - 1,40.081684,-75.169105,Fall 2025,8,139,9,128,5,85
-8358481.51838969,4877087.98126731,233,Bus,18,Westbound,20851,Fox Chase Loop,40.076656,-75.085517,Fall 2025,190,0,118,0,92,0
-8367639.55025827,4877684.03373312,234,Bus,18,Westbound,25972,Cedarbrook Plaza - 2,40.080753,-75.167785,Fall 2025,9,56,2,39,5,21
-8367439.17517484,4878000.33291165,235,Bus,18,Westbound,25973,Cedarbrook Plaza - 4,40.082927,-75.165985,Fall 2025,0,47,0,37,0,31
-8365624.22219695,4873411.92886498,236,Bus,18,Westbound,27748,Stenton Av & Chelten Av,40.051383,-75.149681,Fall 2025,2,8,0,0,0,0
-8366227.12855908,4873782.62862805,237,Bus,18,Westbound,31519,Stenton Av & 21st St,40.053932,-75.155097,Fall 2025,2,6,0,0,0,0
-8363194.34035191,4871199.36210339,238,Bus,18,Westbound,32312,Olney Av & 3rd St - FS,40.036167,-75.127853,Fall 2025,34,37,28,20,17,10
-8364984.69172234,4871552.09498427,239,Bus,18,Westbound,32629,Olney Transit Center - Rt 18,40.038593,-75.143936,Fall 2025,90,0,0,0,0,0
-8358757.59072685,4871261.44566998,240,Bus,19,Northbound,389,Oxford Av & Summerdale Av - FS,40.036594,-75.087997,Fall 2025,8,10,5,3,0,0
-8355981.17130698,4875548.62381687,241,Bus,19,Northbound,391,Algon Av & Rhawn St,40.066074,-75.063056,Fall 2025,1,7,0,3,0,0
-8354092.41350669,4878478.72914809,242,Bus,19,Northbound,392,Krewstown Rd & Gregg St,40.086215,-75.046089,Fall 2025,4,11,2,3,0,0
-8351657.41096508,4877313.33347505,243,Bus,19,Northbound,394,Grant Av & Blue Grass Rd - 2,40.078205,-75.024215,Fall 2025,2,6,1,2,0,0
-8347172.23736153,4873839.78365014,244,Bus,19,Northbound,1102,Grant Av & James St - Torresdale Station,40.054325,-74.983924,Fall 2025,0,19,0,6,0,0
-8348852.15979709,4875310.51172713,245,Bus,19,Northbound,1235,Fordham Rd & Grant Av,40.064437,-74.999015,Fall 2025,2,1,0,0,0,0
-8358287.9337952,4872451.14077479,246,Bus,19,Northbound,15740,Algon Av & Hellerman St,40.044776,-75.083778,Fall 2025,4,4,2,1,0,0
-8347877.22369672,4874689.73081183,247,Bus,19,Northbound,19084,Grant Av & Frankford Av - FS,40.060169,-74.990257,Fall 2025,0,26,0,4,0,0
-8357619.57157247,4869429.05357412,248,Bus,19,Northbound,21967,Frankford Transit Center - Rt 19,40.02399,-75.077774,Fall 2025,177,0,55,0,0,0
-8347640.22450082,4874415.56980206,249,Bus,19,Northbound,22687,Grant Av & Torresdale Av,40.058284,-74.988128,Fall 2025,1,4,0,0,0,0
-8347303.92831913,4874024.48533892,250,Bus,19,Northbound,22688,Grant Av & Eden Hall Ln,40.055595,-74.985107,Fall 2025,2,1,0,1,0,0
-8357621.24136483,4869997.46015193,251,Bus,19,Northbound,22837,Cheltenham Av & Saul St,40.0279,-75.077789,Fall 2025,1,0,0,0,0,0
-8357748.5908623,4870091.22856186,252,Bus,19,Northbound,22838,Cheltenham Av & Oakland St,40.028545,-75.078933,Fall 2025,3,2,1,1,0,0
-8357945.62636101,4870238.78839775,253,Bus,19,Northbound,22839,Cheltenham Av & Horrocks St,40.02956,-75.080703,Fall 2025,7,9,2,1,0,0
-8358145.222208,4870387.3681062,254,Bus,19,Northbound,22840,Cheltenham Av & Large St,40.030582,-75.082496,Fall 2025,0,4,1,1,0,0
-8358299.84498071,4870502.2208741,255,Bus,19,Northbound,22841,Cheltenham Av & Roosevelt Blvd,40.031372,-75.083885,Fall 2025,3,6,1,1,0,0
-8358400.03252243,4870697.90979344,256,Bus,19,Northbound,22842,Oxford Av & Roosevelt Blvd - FS,40.032718,-75.084785,Fall 2025,5,7,2,3,0,0
-8358653.17304449,4871002.93633037,257,Bus,19,Northbound,22843,Oxford Av & Frontenac St,40.034816,-75.087059,Fall 2025,4,13,3,3,0,0
-8358451.79608565,4870816.69165249,258,Bus,19,Northbound,22844,Oxford Av & Loretto Av,40.033535,-75.08525,Fall 2025,6,6,1,4,0,0
-8358823.82582388,4871457.73116627,259,Bus,19,Northbound,22845,Oxford Av & Langdon St,40.037944,-75.088592,Fall 2025,6,12,2,1,0,0
-8358811.13540193,4871639.18965951,260,Bus,19,Northbound,22846,Oxford Av & Benner St - FS,40.039192,-75.088478,Fall 2025,4,3,1,3,0,0
-8358722.74772624,4871984.08627128,261,Bus,19,Northbound,22848,Algon Av & Devereaux Av - FS,40.041564,-75.087684,Fall 2025,2,6,2,3,0,0
-8358597.06802113,4872106.66413743,262,Bus,19,Northbound,22849,Algon Av & Robbins Av,40.042407,-75.086555,Fall 2025,3,3,0,0,0,0
-8358435.65475948,4872279.84612589,263,Bus,19,Northbound,22850,Algon Av & Levick St,40.043598,-75.085105,Fall 2025,16,16,6,5,0,0
-8358148.67311221,4872651.95771023,264,Bus,19,Northbound,22851,Magee Av & Algon Av - FS,40.046157,-75.082527,Fall 2025,2,7,2,3,0,0
-8358309.97505437,4872769.01797447,265,Bus,19,Northbound,22852,Magee Av & Pennway St,40.046962,-75.083976,Fall 2025,1,2,1,0,0,0
-8358487.52964219,4872899.458183,266,Bus,19,Northbound,22853,Magee Av & Whitaker Av,40.047859,-75.085571,Fall 2025,6,4,2,1,0,0
-8358369.41966246,4873071.92691319,267,Bus,19,Northbound,22854,Whitaker Av & Unruh Av,40.049045,-75.08451,Fall 2025,5,3,0,2,0,0
-8358239.5098167,4873251.6698624,268,Bus,19,Northbound,22855,Whitaker Av & Knorr St,40.050281,-75.083343,Fall 2025,1,2,3,1,0,0
-8358104.47927437,4873431.99777926,269,Bus,19,Northbound,22856,Whitaker Av & Longshore Av,40.051521,-75.08213,Fall 2025,5,3,0,2,0,0
-8357959.20733888,4873638.94264917,270,Bus,19,Northbound,22857,Whitaker Av & Tyson Av - FS,40.052944,-75.080825,Fall 2025,13,8,4,4,0,0
-8357843.76902693,4873799.2079135,271,Bus,19,Northbound,22858,Whitaker Av & Princeton Av,40.054046,-75.079788,Fall 2025,1,4,3,0,0,0
-8357689.14625422,4874012.85048529,272,Bus,19,Northbound,22859,Whitaker Av & Saint Vincent St - FS,40.055515,-75.078399,Fall 2025,2,3,1,1,0,0
-8350460.72643905,4876387.07992304,273,Bus,19,Northbound,23399,Ashton Rd & Grant Av - FS,40.071838,-75.013465,Fall 2025,2,6,0,1,0,0
-8350628.93018964,4876157.82117103,274,Bus,19,Northbound,23400,Ashton Rd & Grant Av - MBFS,40.070262,-75.014976,Fall 2025,6,8,2,6,0,0
-8350827.6354807,4875900.92965863,275,Bus,19,Northbound,23401,Ashton Rd & Norcross Ln,40.068496,-75.016761,Fall 2025,6,14,1,1,0,0
-8351048.49335044,4875609.13458164,276,Bus,19,Northbound,23402,Ashton Rd & Woodbridge Rd,40.06649,-75.018745,Fall 2025,3,8,0,2,0,0
-8351252.31933808,4875336.69359508,277,Bus,19,Northbound,23404,Ashton Rd & Ryerson Rd,40.064617,-75.020576,Fall 2025,0,1,0,1,0,0
-8356280.17545925,4875784.99608926,278,Bus,19,Northbound,23479,Rhawn St & Meadowbrook Dr - FS,40.067699,-75.065742,Fall 2025,0,1,0,0,0,0
-8356151.04484993,4875685.64631801,279,Bus,19,Northbound,23480,Rhawn St & Dorcas St - MBNS,40.067016,-75.064582,Fall 2025,0,0,0,0,0,0
-8357321.45797613,4874523.1970926,280,Bus,19,Northbound,23810,Whitaker Av & Bleigh Av,40.059024,-75.075096,Fall 2025,3,3,1,2,0,0
-8357191.43681088,4874704.71171153,281,Bus,19,Northbound,23811,Whitaker Av & Shelmire Av,40.060272,-75.073928,Fall 2025,0,2,0,2,0,0
-8357060.6364092,4874886.66600036,282,Bus,19,Northbound,23812,Whitaker Av & Faunce St,40.061523,-75.072753,Fall 2025,0,1,0,0,0,0
-8356995.29186811,4874983.82601363,283,Bus,19,Northbound,23813,Whitaker Av & Napfle Av,40.062191,-75.072166,Fall 2025,2,4,1,0,0,0
-8356736.25141303,4874923.31906712,284,Bus,19,Northbound,23814,Napfle Av & Pennway St - FS,40.061775,-75.069839,Fall 2025,1,1,0,0,0,0
-8356591.87003347,4874812.92393154,285,Bus,19,Northbound,23815,Napfle Av & Algon Av - MBNS,40.061016,-75.068542,Fall 2025,0,1,0,0,0,0
-8356405.85516436,4874958.22687579,286,Bus,19,Northbound,23816,Algon Av & Hartel Av,40.062015,-75.066871,Fall 2025,3,2,1,0,0,0
-8356285.29615583,4875125.7860691,287,Bus,19,Northbound,23817,Algon Av & Langdon St,40.063167,-75.065788,Fall 2025,3,1,0,0,0,0
-8356142.58456863,4875321.12992079,288,Bus,19,Northbound,23818,Algon Av & Loney St,40.06451,-75.064506,Fall 2025,0,0,0,0,0,0
-8355884.43466948,4875680.70067461,289,Bus,19,Northbound,23819,Algon Av & Stanwood St,40.066982,-75.062187,Fall 2025,5,4,0,4,0,0
-8355764.65489739,4875840.41711191,290,Bus,19,Northbound,23820,Algon Av & Solly Av,40.06808,-75.061111,Fall 2025,1,3,1,0,0,0
-8355609.25288824,4876037.95703177,291,Bus,19,Northbound,23821,Algon Av & Hoffnagle St,40.069438,-75.059715,Fall 2025,0,4,2,1,0,0
-8355477.56193063,4876205.09808102,292,Bus,19,Northbound,23822,Algon Av & Strahle St,40.070587,-75.058532,Fall 2025,1,0,0,0,0,0
-8355399.41564809,4876304.88946857,293,Bus,19,Northbound,23823,Algon Av & Fox Chase Rd,40.071273,-75.05783,Fall 2025,4,6,3,1,0,0
-8355227.87231278,4876520.18626452,294,Bus,19,Northbound,23824,Algon Av & Krewstown Rd,40.072753,-75.056289,Fall 2025,4,3,1,0,0,0
-8354785.37733688,4877542.47348088,295,Bus,19,Northbound,23825,Krewstown Rd & Rising Sun Av,40.07978,-75.052314,Fall 2025,0,1,0,0,0,0
-8354490.71464475,4877929.33203295,296,Bus,19,Northbound,23826,Krewstown Rd & Bloomfield Av,40.082439,-75.049667,Fall 2025,6,7,2,6,0,0
-8354242.69481926,4878268.48221414,297,Bus,19,Northbound,23827,Krewstown Rd & Surrey Rd - FS,40.08477,-75.047439,Fall 2025,1,6,0,2,0,0
-8353877.45556997,4878768.57168466,298,Bus,19,Northbound,23828,Krewstown Rd & Grant Av,40.088207,-75.044158,Fall 2025,4,8,1,3,0,0
-8353155.54867217,4878381.09835593,299,Bus,19,Northbound,23829,Grant Av & Bustleton Av,40.085544,-75.037673,Fall 2025,18,12,1,5,0,0
-8352917.77023984,4878211.88362892,300,Bus,19,Northbound,23830,Grant Av & Dungan Rd,40.084381,-75.035537,Fall 2025,2,1,1,1,0,0
-8352735.20627494,4878087.48427612,301,Bus,19,Northbound,23831,Grant Av & Hoff St,40.083526,-75.033897,Fall 2025,1,1,0,0,0,0
-8352551.75175411,4877964.25043429,302,Bus,19,Northbound,23832,Grant Av & Clark St,40.082679,-75.032249,Fall 2025,1,1,0,0,0,0
-8352364.84632907,4877834.90747248,303,Bus,19,Northbound,23833,Grant Av & Evans St,40.08179,-75.03057,Fall 2025,0,1,0,1,0,0
-8352208.66508349,4877717.35087999,304,Bus,19,Northbound,23834,Grant Av & Roosevelt Blvd,40.080982,-75.029167,Fall 2025,8,7,1,3,0,0
-8352099.01538505,4877635.73134364,305,Bus,19,Northbound,23835,Grant Av & Roosevelt Blvd - FS,40.080421,-75.028182,Fall 2025,2,19,0,6,0,0
-8351840.08624947,4877447.61614985,306,Bus,19,Northbound,23836,Grant Av & Blue Grass Rd - 1,40.079128,-75.025856,Fall 2025,12,10,7,8,0,0
-8350857.35778475,4876737.2334458,307,Bus,19,Northbound,23837,Grant Av & Blue Grass Rd - 3 MBFS,40.074245,-75.017028,Fall 2025,1,12,1,2,0,0
-8351398.37051,4875067.02366832,308,Bus,19,Northbound,23839,Willits Rd & Ashton Rd - MBFS,40.062763,-75.021888,Fall 2025,6,9,0,1,0,0
-8351019.66160232,4874655.26028394,309,Bus,19,Northbound,23840,Willits Rd & Convent Av,40.059932,-75.018486,Fall 2025,0,4,2,1,0,0
-8350459.94720261,4874188.10191465,310,Bus,19,Northbound,23842,Willits Rd & Holme Av,40.05672,-75.013458,Fall 2025,0,14,0,3,0,0
-8349936.74559589,4874393.46271951,311,Bus,19,Northbound,23844,Academy Rd & Holme Av - FS,40.058132,-75.008758,Fall 2025,2,2,0,1,0,0
-8349974.14894479,4874632.57088797,312,Bus,19,Northbound,23845,Academy Rd & Outlook Av,40.059776,-75.009094,Fall 2025,0,0,0,0,0,0
-8349862.05021756,4874698.02120984,313,Bus,19,Northbound,23846,Outlook Av & Lansford St,40.060226,-75.008087,Fall 2025,0,0,0,1,0,0
-8349684.49562975,4874882.7388941,314,Bus,19,Northbound,23847,Outlook Av & Convent Av,40.061496,-75.006492,Fall 2025,2,3,0,0,0,0
-8349507.05236142,4875064.26009865,315,Bus,19,Northbound,23848,Outlook Av & Aubrey Av,40.062744,-75.004898,Fall 2025,0,0,0,0,0,0
-8349332.0581219,4875240.11193639,316,Bus,19,Northbound,23849,Outlook Av & Holyoke Rd - FS,40.063953,-75.003326,Fall 2025,1,0,0,0,0,0
-8349183.44660169,4875413.20322785,317,Bus,19,Northbound,23850,Outlook Av & Primrose Rd,40.065143,-75.001991,Fall 2025,1,1,1,1,0,0
-8348930.30607962,4875229.05746923,318,Bus,19,Northbound,23851,Primrose Rd & Fordham Rd,40.063877,-74.999717,Fall 2025,0,1,0,0,0,0
-8348362.13139861,4874949.9362601,319,Bus,19,Northbound,23852,Grant Av & Leon St,40.061958,-74.994613,Fall 2025,0,0,0,1,0,0
-8350236.52898459,4874167.59515577,320,Bus,19,Northbound,25905,Holme Av & Willits Rd - MBFS,40.056579,-75.011451,Fall 2025,0,2,0,0,0,0
-8354105.10392864,4878490.51474845,321,Bus,19,Northbound,27959,Gregg St & Krewstown Rd,40.086296,-75.046203,Fall 2025,0,0,0,1,0,0
-8357088.68892088,4875060.91472586,322,Bus,19,Northbound,30039,Napfle Av & Dungan Rd,40.062721,-75.073005,Fall 2025,0,1,0,0,0,0
-8356948.53768197,4875291.74809765,323,Bus,19,Northbound,30040,Dungan Rd & Lorna Dr,40.064308,-75.071746,Fall 2025,1,4,0,0,0,0
-8356721.77987923,4875586.8793776,324,Bus,19,Northbound,30041,Dungan Rd & Lorna Dr - MBFS,40.066337,-75.069709,Fall 2025,0,3,0,1,0,0
-8356460.17907586,4875924.78566803,325,Bus,19,Northbound,30042,Dungan Rd & Rhawn St,40.06866,-75.067359,Fall 2025,4,7,0,3,0,0
-8357476.85998528,4874302.99872444,326,Bus,19,Northbound,30288,Whitaker Av & Cottman Av - FS,40.05751,-75.076492,Fall 2025,32,20,7,6,0,0
-8357492.11075552,4869924.33594524,327,Bus,19,Northbound,31105,Cheltenham Av & Penn St,40.027397,-75.076629,Fall 2025,3,0,3,0,0,0
-8353464.7942176,4878571.99582595,328,Bus,19,Northbound,31106,Grant Av & Welsh Rd - FS,40.086856,-75.040451,Fall 2025,3,8,0,2,0,0
-8351395.81016171,4875098.00479164,329,Bus,19,Southbound,398,Willits Rd & Ashton Rd,40.062976,-75.021865,Fall 2025,12,6,2,0,0,0
-8351581.82503083,4877299.94895283,330,Bus,19,Southbound,399,Grant Av & Blue Grass Rd - 1,40.078113,-75.023536,Fall 2025,5,1,0,1,0,0
-8353463.01310574,4878601.96939096,331,Bus,19,Southbound,400,Grant Av & Welsh Rd,40.087062,-75.040435,Fall 2025,3,0,5,3,0,0
-8354094.08329905,4878498.22632171,332,Bus,19,Southbound,401,Krewstown Rd & Gregg St,40.086349,-75.046104,Fall 2025,10,3,1,0,0,0
-8355979.50151462,4875577.42456748,333,Bus,19,Southbound,402,Algon Av & Rhawn St,40.066272,-75.063041,Fall 2025,9,2,1,0,0,0
-8357535.41403743,4874251.36771474,334,Bus,19,Southbound,403,Whitaker Av & Cottman Av - FS,40.057155,-75.077018,Fall 2025,20,32,3,3,0,0
-8358755.92093449,4871199.36210339,335,Bus,19,Southbound,404,Oxford Av & Summerdale Av,40.036167,-75.087982,Fall 2025,24,14,5,3,0,0
-8358872.24980237,4872323.03303761,336,Bus,19,Southbound,478,Martins Mill Rd & Oxford Av - FS,40.043895,-75.089027,Fall 2025,22,6,3,2,0,0
-8347159.54693958,4873850.25483495,337,Bus,19,Southbound,1093,Grant Av & James St - FS,40.054397,-74.98381,Fall 2025,10,4,4,0,0,0
-8347172.23736153,4873839.78365014,338,Bus,19,Southbound,1102,Grant Av & James St - Torresdale Station,40.054325,-74.983924,Fall 2025,27,0,6,0,0,0
-8348890.45370192,4875284.4753826,339,Bus,19,Southbound,1229,Fordham Rd & Grant Av - FS,40.064258,-74.999359,Fall 2025,2,0,2,0,0,0
-8354786.2678928,4877561.96881175,340,Bus,19,Southbound,1492,Krewstown Rd & Rising Sun Av,40.079914,-75.052322,Fall 2025,1,0,0,0,0,0
-8357586.39836422,4869328.1684451,341,Bus,19,Southbound,21204,Frankford Transit Center - Main Dropoff,40.023296,-75.077476,Fall 2025,0,196,0,45,0,0
