X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS,SAT_ONS,SAT_OFFS,SUN_ONS,SUN_OFFS
-8370036.25889505,4868519.67080285,10098,3216531S,Bus,Infodev,32,Southbound,16531,Henry Av & Coulter St,40.017734,-75.189315,Fall 2022,12,10,2,0,2,0
-8369947.98253885,4868417.63209479,10099,3216532S,Bus,Infodev,32,Southbound,16532,Henry Av & Midvale Av,40.017032,-75.188522,Fall 2022,91,61,25,5,11,5
-8369800.15025507,4868250.18623312,10100,3216533S,Bus,Infodev,32,Southbound,16533,Henry Av & Queen Ln,40.01588,-75.187194,Fall 2022,27,9,9,2,5,0
-8369087.59419451,4867395.26800004,10101,3219702S,Bus,Infodev,32,Southbound,19702,Henry Av & Roberts Av MBNS,40.009998,-75.180793,Fall 2022,46,44,14,2,9,4
-8368810.7426209,4866688.94775407,10102,3216537S,Bus,Infodev,32,Southbound,16537,Hunting Park Av & Henry Av - FS,40.005138,-75.178306,Fall 2022,19,40,7,8,2,4
-8368701.20424196,4866406.14308654,10103,322889S,Bus,Infodev,32,Southbound,2889,29th St & Clearfield St,40.003192,-75.177322,Fall 2022,19,20,3,0,3,2
-8368808.18227261,4865758.16422423,10104,322888S,Bus,Infodev,32,Southbound,2888,29th St & Chalmers Av,39.998733,-75.178283,Fall 2022,21,34,12,12,7,7
-8369187.00249979,4865583.06170221,10105,3216543S,Bus,Infodev,32,Southbound,16543,Lehigh Av & 31st St,39.997528,-75.181686,Fall 2022,18,12,6,1,4,3
-8369603.11475637,4865411.15907838,10106,3216546S,Bus,Infodev,32,Southbound,16546,33rd St & Huntingdon St,39.996345,-75.185424,Fall 2022,32,7,16,4,12,7
-8369794.25032206,4864305.41541118,10107,3216551S,Bus,Infodev,32,Southbound,16551,33rd St & Diamond St,39.988735,-75.187141,Fall 2022,26,10,16,2,6,2
-8369867.27590802,4863860.82784765,10108,3216553S,Bus,Infodev,32,Southbound,16553,33rd St & Berks St,39.985675,-75.187797,Fall 2022,30,10,16,5,5,3
-8369969.24456159,4863224.63734112,10109,32581S,Bus,Infodev,32,Southbound,581,33rd St & Oxford St,39.981296,-75.188713,Fall 2022,14,10,7,3,6,3
-8369608.23545295,4862070.91057826,10110,3231117S,Bus,Infodev,32,Southbound,31117,Poplar St & 30th St,39.973354,-75.18547,Fall 2022,9,6,5,2,3,1
-8369095.27523937,4861986.65978478,10111,3216558S,Bus,Infodev,32,Southbound,16558,Poplar St & 27th St,39.972774,-75.180862,Fall 2022,17,8,5,3,3,1
-8368916.0508592,4861957.8984707,10112,3216559S,Bus,Infodev,32,Southbound,16559,Poplar St & 26th St,39.972576,-75.179252,Fall 2022,25,11,8,3,2,2
-8368744.50752388,4860912.81531744,10113,3216565S,Bus,Infodev,32,Southbound,16565,Pennsylvania Av & 24th St,39.965381,-75.177711,Fall 2022,12,4,6,3,3,0
-8368525.430766,4860666.77560026,10114,3216566S,Bus,Infodev,32,Southbound,16566,Pennsylvania Av & Spring Garden St - MBFS,39.963687,-75.175743,Fall 2022,18,21,7,12,4,8
-8368228.09640609,4859966.01701519,10115,3219711S,Bus,Infodev,32,Southbound,19711,Winter St & 20th St - MBNS,39.958862,-75.173072,Fall 2022,3,7,3,7,3,11
-8367999.66881098,4859609.19376795,10116,3214911S,Bus,Infodev,32,Southbound,14911,19th St & Cherry St,39.956405,-75.17102,Fall 2022,11,33,2,8,2,4
-8367905.38120228,4859132.28763836,10117,3210272S,Bus,Infodev,32,Southbound,10272,Market St & 18th St,39.953121,-75.170173,Fall 2022,13,75,7,38,0,24
-8367557.17383508,4859076.23379334,10118,3218451S,Bus,Infodev,32,Southbound,18451,Market St & 16th St,39.952735,-75.167045,Fall 2022,11,84,4,42,1,24
-8367382.17959555,4859049.07828787,10119,3210266S,Bus,Infodev,32,Southbound,10266,Market St & 15th St,39.952548,-75.165473,Fall 2022,51,184,19,113,9,69
-8367369.4891736,4857919.64927758,10120,3215190S,Bus,Infodev,32,Southbound,15190,Broad St & Lombard St,39.94477,-75.165359,Fall 2022,4,27,1,13,1,5
-8367420.47350039,4857608.92635571,10121,3215192S,Bus,Infodev,32,Southbound,15192,Broad St & Bainbridge St - FS,39.94263,-75.165817,Fall 2022,0,13,2,3,1,3
-8372887.37369324,4870690.20428747,10122,3221232S,Bus,Infodev,32,Southbound,21232,Lyceum Av & Ridge Av - FS,40.032665,-75.214927,Fall 2022,28,0,13,0,11,0
-8373190.60798616,4870441.15974327,10123,329899S,Bus,Infodev,32,Southbound,9899,Lyceum Av & Pechin St,40.030952,-75.217651,Fall 2022,1,0,0,0,2,0
-8373487.83102658,4870471.69026169,10124,3216193S,Bus,Infodev,32,Southbound,16193,Manayunk Av & Green Ln,40.031162,-75.220321,Fall 2022,7,0,0,0,2,0
-8372862.77208578,4870727.27800316,10125,32123S,Bus,Infodev,32,Southbound,123,Ridge Av & Lyceum Av,40.03292,-75.214706,Fall 2022,96,5,31,0,18,0
-8372699.68903177,4870542.63773417,10126,3216185S,Bus,Infodev,32,Southbound,16185,Ridge Av & Monastary Av,40.03165,-75.213241,Fall 2022,30,0,9,0,1,0
-8372310.73873093,4870394.05569925,10127,3216521S,Bus,Infodev,32,Southbound,16521,Roxborough Av & Houghton St,40.030628,-75.209747,Fall 2022,7,0,0,0,1,0
-8370619.79566579,4869217.25413454,10128,3219708S,Bus,Infodev,32,Southbound,19708,Henry Av & Phila University Dr,40.022533,-75.194557,Fall 2022,15,12,6,3,4,1
-8369242.99620365,4867619.23724548,10129,3216536S,Bus,Infodev,32,Southbound,16536,Henry Av & Abbottsford Av,40.011539,-75.182189,Fall 2022,27,19,21,8,10,5
-8369715.2134836,4864777.62989444,10130,3216549S,Bus,Infodev,32,Southbound,16549,33rd St & Dauphin St,39.991985,-75.186431,Fall 2022,41,35,32,13,13,5
-8369754.28662487,4864533.67382215,10131,3216550S,Bus,Infodev,32,Southbound,16550,33rd St & Susquehanna Av,39.990306,-75.186782,Fall 2022,12,9,3,3,4,1
-8369941.19204991,4863431.95048122,10132,3216555S,Bus,Infodev,32,Southbound,16555,33rd St & Cecil B Moore Av,39.982723,-75.188461,Fall 2022,31,30,20,12,7,5
-8369429.01107277,4862042.00375992,10133,321313S,Bus,Infodev,32,Southbound,1313,Poplar St & 29th St,39.973155,-75.18386,Fall 2022,51,21,12,7,18,3
-8368939.87323022,4861797.67913985,10134,3216560S,Bus,Infodev,32,Southbound,16560,26th St & Parrish St,39.971473,-75.179466,Fall 2022,7,2,4,2,3,1
-8368256.14891777,4860487.26050328,10135,3225203S,Bus,Infodev,32,Southbound,25203,Hamilton St & 21st St,39.962451,-75.173324,Fall 2022,34,35,15,15,15,9
-8368021.71007016,4859477.33070836,10136,3214912S,Bus,Infodev,32,Southbound,14912,19th St &  & Arch St,39.955497,-75.171218,Fall 2022,12,34,2,6,1,7
-8368044.64188526,4859341.11277817,10137,3231348S,Bus,Infodev,32,Southbound,31348,19th St & JFK Blvd,39.954559,-75.171424,Fall 2022,16,53,13,28,5,10
-8367256.49989045,4858599.93409212,10138,3215186S,Bus,Infodev,32,Southbound,15186,Broad St & Walnut St,39.949455,-75.164344,Fall 2022,34,44,6,24,4,18
-8367481.58790083,4857248.99358761,10139,3215195S,Bus,Infodev,32,Southbound,15195,Broad St & Christian St,39.940151,-75.166366,Fall 2022,0,42,0,13,1,5
-8373352.80048425,4870592.50480652,10140,3219693S,Bus,Infodev,32,Southbound,19693,Green Ln & Pechin St,40.031993,-75.219108,Fall 2022,5,0,2,0,0,0
-8372607.96177135,4870437.8159303,10141,3216186S,Bus,Infodev,32,Southbound,16186,Ridge Av & Gerhard St,40.030929,-75.212417,Fall 2022,28,1,6,0,7,0
-8371610.09385588,4869700.75076139,10142,3216529S,Bus,Infodev,32,Southbound,16529,Henry Av & Hermit St,40.025859,-75.203453,Fall 2022,8,2,5,0,0,0
-8368651.88970754,4866799.25247917,10143,3216538S,Bus,Infodev,32,Southbound,16538,Hunting Park Av & 29th St,40.005897,-75.176879,Fall 2022,3,8,1,6,1,0
-8370401.49814434,4868913.88148494,10144,3216530S,Bus,Infodev,32,Southbound,16530,Henry Av & School House Ln,40.020446,-75.192596,Fall 2022,89,17,25,12,24,8
-8368663.80089306,4866631.83393165,10145,32261S,Bus,Infodev,32,Southbound,261,29th St & Allegheny Av,40.004745,-75.176986,Fall 2022,71,60,34,15,24,14
-8367313.38415024,4858258.69682485,10146,3215188S,Bus,Infodev,32,Southbound,15188,Broad St & Spruce St,39.947105,-75.164855,Fall 2022,7,18,5,20,4,7
-8367718.58709673,4856957.02059474,10147,3215202S,Bus,Infodev,32,Southbound,15202,15th St & Washington Av,39.93814,-75.168495,Fall 2022,2,15,10,9,6,9
-8373024.96458386,4870577.09396438,10148,329898S,Bus,Infodev,32,Southbound,9898,Lyceum Av & Mitchell St,40.031887,-75.216163,Fall 2022,5,0,5,1,6,1
-8373347.67978767,4870310.75187286,10149,3218586S,Bus,Infodev,32,Southbound,18586,Lyceum Av & Manayunk Av,40.030055,-75.219062,Fall 2022,14,0,7,0,6,0
-8371882.71528883,4870141.09336423,10150,3216527S,Bus,Infodev,32,Southbound,16527,Henry Av & Walnut Ln,40.028888,-75.205902,Fall 2022,62,8,22,0,11,0
-8371749.35453886,4869899.91287107,10151,3216528S,Bus,Infodev,32,Southbound,16528,Henry Av & Markle St,40.027229,-75.204704,Fall 2022,0,1,1,0,0,0
-8369020.57986105,4861302.36646319,10152,3216563S,Bus,Infodev,32,Southbound,16563,26th St & Pennsylvania Av,39.968063,-75.180191,Fall 2022,23,15,9,2,5,5
-8367232.78883891,4858748.9205073,10153,3215185S,Bus,Infodev,32,Southbound,15185,Broad St & Chestnut St - FS,39.950481,-75.164131,Fall 2022,42,70,16,28,8,14
-8367489.2689457,4857060.68381766,10154,325150S,Bus,Infodev,32,Southbound,5150,Broad St & Carpenter St,39.938854,-75.166435,Fall 2022,0,4,0,6,0,3
-8373007.15346534,4870875.42886254,10155,3218841S,Bus,Infodev,32,Southbound,18841,Green Ln & Ridge Av,40.033939,-75.216003,Fall 2022,57,2,14,0,14,0
